
Comment,Time Stamp (sec),Temperature (K),Field (Oe),Vlong (V),Vhall (V),Vr (V)
,3927059710.66077,8.00116157531738,42813.44921875,-0.000000774072871,,
,3927059711.19352,8.00060844421387,42789.62109375,-0.000000468013687,,
,3927059711.73866,8.00021743774414,42769.82421875,-0.000000423812036,,
,3927059712.2836,8.00025939941406,42750.0390625,-0.000000400221267,,
,3927059712.8145,8.0000696182251,42726.48046875,-0.000000382838595,,
,3927059713.35987,7.99947929382324,42706.73046875,-0.000000377251308,,
,3927059713.90338,7.99945020675659,42682.92578125,-0.000000373774774,,
,3927059714.44165,7.99994850158691,42663.12109375,-0.000000365207565,,
,3927059714.9718,8.00012588500977,42643.34375,-0.000000377251271,,
,3927059715.60222,8.00037574768066,42619.56640625,-0.000000362351841,,
,3927059716.14539,8.00074577331543,42595.9140625,-0.000000371291499,,
,3927059716.68299,8.00042724609375,42572.03125,-0.000000376133814,,
,3927059717.22914,8.00055980682373,42552.34375,-0.000000377747918,,
,3927059717.75989,7.99969863891602,42532.484375,-0.0000003817211,,
,3927059718.3116,7.9996075630188,42508.69921875,-0.000000369304885,,
,3927059718.85089,7.99980306625366,42489.03515625,-0.000000375885465,,
,3927059719.38551,7.9996075630188,42465.3984375,-0.000000360489391,,
,3927059719.93051,7.99952554702759,42445.55859375,-0.000000376009627,,
,3927059720.46003,7.99961280822754,42425.78125,-0.000000374643846,,
,3927059721.00452,7.99964189529419,42401.94140625,-0.000000381845236,,
,3927059721.55094,7.99977922439575,42382.1640625,-0.000000360613553,,
,3927059722.08414,8.00001335144043,42362.55078125,-0.00000037762374,,
,3927059722.62619,8.00063514709473,42338.8203125,-0.000000359744427,,
,3927059723.16054,7.99997520446777,42319.0234375,-0.00000235105294,,
,3927059723.70647,7.99997758865356,42295.43359375,-0.00000264494415,,
,3927059724.25205,7.99992895126343,42275.56640625,-0.00000270292775,,
,3927059724.78363,7.99904680252075,42252.09375,-0.00000271273654,,
,3927059725.32914,7.99908018112183,42232.234375,-0.00000273583066,,
,3927059725.87329,7.99954652786255,42208.55078125,-0.00000273011898,,
,3927059726.50252,7.9992823600769,42188.75,-0.00000273533378,,
,3927059727.11874,7.99943971633911,42164.9453125,-0.00000272589748,,
,3927059727.65762,8.00020694732666,42137.2109375,-0.0000027417902,,
,3927059728.19574,8.00029563903809,42117.57421875,-0.00000274514257,,
,3927059728.71418,8.00036716461182,42097.83203125,-0.00000273545794,,
,3927059729.23797,8.00061225891113,42078.0703125,-0.00000274116939,,
,3927059729.76689,7.99943017959595,42054.25,-0.00000273645124,,
,3927059730.36205,7.99943017959595,42034.38671875,-0.00000274799924,,
,3927059730.90699,7.9992995262146,42010.76953125,-0.0000027298716,,
,3927059731.44424,7.99979782104492,41991.09765625,-0.00000274216363,,
,3927059731.98848,7.9997820854187,41967.36328125,-0.0000027465093,,
,3927059732.52233,7.99986410140991,41947.5546875,-0.0000027246568,,
,3927059733.06397,7.9998893737793,41927.7578125,-0.00000274117034,,
,3927059733.59965,8.00013542175293,41903.875,-0.00000273570721,,
,3927059734.14928,8.00044822692871,41884.33203125,-0.00000274129549,,
,3927059734.6809,7.99969100952148,41860.65234375,-0.00000273372161,,
,3927059735.228,7.99969100952148,41840.76953125,-0.00000274353041,,
,3927059735.84659,7.99945020675659,41817.0859375,-0.000000629920991,,
,3927059736.38267,7.99875497817993,41793.265625,-0.000000438214892,,
,3927059736.91688,7.99872064590454,41773.44921875,-0.000000392026634,,
,3927059737.54329,7.99886703491211,41753.953125,-0.000000361358625,,
,3927059738.07554,7.99936819076538,41726.29296875,-0.000000360861977,,
,3927059738.67609,7.99949502944946,41706.39453125,-0.000000355522947,,
,3927059739.22281,7.99982690811157,41682.625,-0.000000356888728,,
,3927059739.76248,7.99891328811646,41658.9296875,-0.000000351425603,,
,3927059740.29342,7.99913835525513,41643.21484375,-0.000000354281328,,
,3927059740.84336,7.99918985366821,41619.6484375,-0.000000362972662,,
,3927059741.37267,7.9994912147522,41599.8203125,-0.000000355522947,,
,3927059741.9159,7.99902725219727,41576.0859375,-0.000000358999481,,
,3927059742.46497,7.99964714050293,41556.2578125,-0.000000351053197,,
,3927059742.99317,8.00065994262695,41532.50390625,-0.000000366945933,,
,3927059743.52926,8.00109386444092,41512.91796875,-0.000000366449285,,
,3927059744.07336,8.00158596038818,41489.13671875,-0.000000353412275,,
,3927059744.62188,8.00265026092529,41469.40625,-0.000000359868699,,
,3927059745.16282,8.00181865692139,41449.546875,-0.000000376878893,,
,3927059745.69629,8.00172901153564,41425.78515625,-0.000000362972719,,
,3927059746.23918,8.00138854980469,41405.98828125,-0.000000374023096,,
,3927059746.7737,8.00090599060059,41382.6875,-0.000000360986092,,
,3927059747.3219,8.00080585479736,41363.01953125,-0.000000362972683,,
,3927059747.86234,8.00019073486328,41343.17578125,-0.00000107715216,,
,3927059748.48114,8.00001907348633,41319.3203125,-0.00000259528019,,
,3927059749.01651,8.00057792663574,41295.44921875,-0.00000268591841,,
,3927059749.61397,8.00008678436279,41275.7421875,-0.00000271782803,,
,3927059750.14453,8.00085735321045,41252.0625,-0.00000273421882,,
,3927059750.6755,8.00050449371338,41232.421875,-0.0000027463867,,
,3927059751.22194,7.99891996383667,41208.57421875,-0.00000274377929,,
,3927059751.84339,7.99891328811646,41188.796875,-0.00000273483963,,
,3927059752.39127,7.99853277206421,41161.0078125,-0.00000275048404,,
,3927059752.92244,7.9986743927002,41141.47265625,-0.00000274216519,,
,3927059753.46688,7.99927949905396,41117.7421875,-0.00000274564173,,
,3927059754.0106,7.99927949905396,41097.9609375,-0.00000275085653,,
,3927059754.5428,8.00019645690918,41078.04296875,-0.00000274700649,,
,3927059755.09177,7.99976873397827,41054.40234375,-0.00000275532534,,
,3927059755.62178,7.99976873397827,41034.58984375,-0.00000274328163,,
,3927059756.16899,7.99979257583618,41011,-0.00000274986221,,
,3927059756.70299,7.99943017959595,40991.3359375,-0.0000027502347,,
,3927059757.24695,7.99955987930298,40971.56640625,-0.00000276227841,,
,3927059757.7929,7.99891328811646,40947.72265625,-0.00000275097967,,
,3927059758.33355,7.99888038635254,40927.87890625,-0.00000276327184,,
,3927059758.86608,7.99911689758301,40904.36328125,-0.00000275246975,,
,3927059759.59161,8.00065994262695,40884.59765625,-0.0000027686108,,
,3927059760.11136,8.00050449371338,40856.8671875,-0.00000274564084,,
,3927059760.63908,8.00059509277344,40837.0078125,-0.000000828704247,,
,3927059761.183,8.00073051452637,40813.29296875,-0.000000484278954,,
,3927059761.71607,8.00105953216553,40793.48046875,-0.000000419714731,,
,3927059762.25933,8.00106239318848,40773.92578125,-0.000000398979693,,
,3927059762.78774,8.00118923187256,40750.1640625,-0.000000395627319,,
,3927059763.33204,8.00144004821777,40730.35546875,-0.00000036669758,,
,3927059763.95503,8.00117301940918,40706.6171875,-0.000000372284869,,
,3927059764.50223,8.00118541717529,40682.796875,-0.000000384080256,,
,3927059765.04173,8.00074577331543,40663.31640625,-0.000000382093664,,
,3927059765.58537,8.00097751617432,40639.578125,-0.000000375016432,,
,3927059766.1304,8.00096702575684,40619.87109375,-0.000000368684171,,
,3927059766.66101,8.00061225891113,40600.01953125,-0.000000373650652,,
,3927059767.26723,8.00081539154053,40576.30859375,-0.000000388425927,,
,3927059767.81471,8.00110816955566,40552.51171875,-0.000000375885567,,
,3927059768.34396,8.00184917449951,40532.93359375,-0.000000370670764,,
,3927059768.89214,8.00126457214355,40509.28515625,-0.000000374271462,,
,3927059769.43537,8.00106906890869,40489.39453125,-0.000000371415736,,
,3927059769.96667,8.00008010864258,40469.59765625,-0.000000367070063,,
,3927059770.60683,7.99993658065796,40445.78125,-0.000000365083453,,
,3927059771.14096,7.9999828338623,40422.07421875,-0.000000394013188,,
,3927059771.67251,7.9998722076416,40398.515625,-0.000000378989592,,
,3927059772.21007,8.00035762786865,40378.7734375,-0.000000380479535,,
,3927059772.7528,8.00035762786865,40358.98046875,-0.000000431634261,,
,3927059773.29699,8.00043296813965,40335.29296875,-0.00000250575971,,
,3927059773.84715,8.00040149688721,40315.5234375,-0.00000267710294,,
,3927059774.37857,8.00064468383789,40295.8359375,-0.00000271435153,,
,3927059774.92194,8.00078582763672,40272.19921875,-0.00000275184843,,
,3927059775.53821,7.99995374679565,40252.3515625,-0.0000027343416,,
,3927059776.07769,8.00005340576172,40224.62109375,-0.00000276116058,,
,3927059776.62935,8.00041198730469,40204.7734375,-0.000002767617,,
,3927059777.1749,8.00042247772217,40181,-0.00000275892566,,
,3927059777.70707,8.00042247772217,40161.50390625,-0.00000277568688,,
,3927059778.23777,8.00004577636719,40141.69140625,-0.0000027533379,,
,3927059778.77675,7.9998574256897,40117.96484375,-0.00000276637491,,
,3927059779.31845,7.99996042251587,40098.203125,-0.00000276935479,,
,3927059779.93241,7.99963521957397,40078.33203125,-0.00000275582114,,
,3927059780.47191,8.00022506713867,40050.6953125,-0.00000276091178,,
,3927059781.00518,8.00031280517578,40031.02734375,-0.00000276587826,,
,3927059781.64516,8.00048828125,40011.13671875,-0.000002772583,,
,3927059782.17428,8.00001907348633,39987.3203125,-0.00000275557282,,
,3927059782.7231,7.99969863891602,39963.484375,-0.00000277543928,,
,3927059783.24991,7.9997820854187,39939.640625,-0.00000277221107,,
,3927059783.80294,8.00020313262939,39920.07421875,-0.00000276662379,,
,3927059784.3467,7.99987840652466,39900.39453125,-0.0000027584291,,
,3927059784.8797,7.99993562698364,39880.61328125,-0.00000275979488,,
,3927059785.42394,7.9998664855957,39856.8203125,-0.00000167573694,,
,3927059785.95617,7.99974632263184,39836.953125,-0.000000553561275,,
,3927059786.56598,7.99961423873901,39813.16796875,-0.000000436476614,,
,3927059787.09691,7.99947929382324,39789.625,-0.000000391281654,,
,3927059787.64803,7.99910926818848,39769.890625,-0.000000394261542,,
,3927059788.18831,7.99894666671753,39750.05078125,-0.000000380231239,,
,3927059788.72124,7.99904298782349,39726.27734375,-0.000000382962802,,
,3927059789.26362,7.9987998008728,39706.4453125,-0.000000389419225,,
,3927059789.79375,7.99905776977539,39682.90625,-0.000000367194231,,
,3927059790.33981,7.99863958358765,39663.21875,-0.00000037700302,,
,3927059790.87151,7.9987907409668,39639.53515625,-0.000000367318387,,
,3927059791.42083,7.99853658676147,39619.640625,-0.0000003933924,,
,3927059791.96332,7.99837160110474,39596.01953125,-0.000000366449253,,
,3927059792.59801,7.9982476234436,39576.09375,-0.00000037638221,,
,3927059793.1386,7.9983983039856,39552.87890625,-0.000000376009724,,
,3927059793.67463,7.99901533126831,39529.2109375,-0.000000372160722,,
,3927059794.20514,7.99966859817505,39509.375,-0.000000363966027,,
,3927059794.74019,7.99991846084595,39489.63671875,-0.000000365331809,,
,3927059795.28409,8.00022029876709,39465.87109375,-0.000000383459459,,
,3927059795.83194,8.00028228759766,39446.0625,-0.000000366200943,,
,3927059796.36592,8.00051307678223,39426.41015625,-0.000000366076781,,
,3927059796.90756,8.00044059753418,39402.671875,-0.000000369553317,,
,3927059797.51514,8.00091552734375,39382.859375,-0.00000037538893,,
,3927059798.11095,8.00110816955566,39359.23828125,-0.00000228164792,,
,3927059798.64408,8.00103855133057,39335.48046875,-0.00000262954981,,
,3927059799.19206,8.00130558013916,39311.8984375,-0.00000271807731,,
,3927059799.72347,8.00130558013916,39292.2421875,-0.00000274365468,,
,3927059800.26319,7.99994850158691,39268.4921875,-0.00000275309099,,
,3927059800.785,7.99961280822754,39248.65234375,-0.00000274713121,,
,3927059801.30671,7.99961280822754,39228.92578125,-0.00000273657744,,
,3927059801.83411,7.99938535690308,39208.99609375,-0.00000273769551,,
,3927059802.36358,7.99913835525513,39185.50390625,-0.0000027509811,,
,3927059802.90289,7.99916315078735,39165.6875,-0.00000275011196,,
,3927059803.682,7.99944496154785,39145.99609375,-0.00000274924283,,
,3927059804.21588,7.99969100952148,39114.171875,-0.00000276128655,,
,3927059804.74524,7.99887132644653,39094.40625,-0.00000275855498,,
,3927059805.2757,7.99899673461914,39070.75390625,-0.00000274750456,,
,3927059805.80731,7.99941968917847,39051.04296875,-0.00000274874618,,
,3927059806.34278,7.99951887130737,39031.328125,-0.00000274638704,,
,3927059806.87508,7.99964189529419,39007.5625,-0.00000275321562,,
,3927059807.40167,8.00039863586426,38987.77734375,-0.00000276016869,,
,3927059807.94917,8.00059986114502,38968.109375,-0.00000274949076,,
,3927059808.48831,8.00096702575684,38944.484375,-0.00000275445724,,
,3927059809.02029,8.00057792663574,38924.76953125,-0.00000276327274,,
,3927059809.55293,8.00053215026855,38904.87890625,-0.00000275035989,,
,3927059810.09943,8.00042247772217,38881.22265625,-0.00000276488685,,
,3927059810.64926,8.00034713745117,38861.38671875,-0.000000786985924,,
,3927059811.18406,7.99956512451172,38837.546875,-0.000000473601068,,
,3927059811.72829,7.9995493888855,38817.9453125,-0.000000398358903,,
,3927059812.27233,7.99911689758301,38798.2109375,-0.000000383459465,,
,3927059812.80923,7.99850225448608,38774.4609375,-0.000000393516586,,
,3927059813.34949,7.99859476089478,38754.640625,-0.000000372036562,,
,3927059813.87024,7.99831628799438,38730.85546875,-0.00000037377483,,
,3927059814.50573,7.99831628799438,38711.0546875,-0.000000376133925,,
,3927059815.05134,7.99861335754395,38687.6328125,-0.000000373029875,,
,3927059815.59528,7.99807405471802,38667.9140625,-0.000000377003059,,
,3927059816.13652,7.99832153320313,38644.08984375,-0.000000380355433,,
,3927059816.67466,7.9987850189209,38624.26171875,-0.000000369801663,,
,3927059817.22065,7.99967241287231,38600.53125,-0.000000383459483,,
,3927059817.75465,8.00074100494385,38576.96484375,-0.000000381472891,,
,3927059818.28838,8.00079536437988,38557.15625,-0.00000038358363,,
,3927059818.83549,8.00015163421631,38537.46875,-0.000000376133895,,
,3927059819.37723,7.9998893737793,38517.6328125,-0.000000378741296,,
,3927059819.91675,8.00003528594971,38493.77734375,-0.000000374643951,,
,3927059820.45207,7.99979257583618,38473.7890625,-0.000000379113782,,
,3927059820.99846,7.99964714050293,38449.8828125,-0.000000388550093,,
,3927059821.53238,7.99975156784058,38429.9140625,-0.000000378617134,,
,3927059822.08007,8.00010108947754,38406.03515625,-0.000000373899005,,
,3927059822.62748,8.00010108947754,38386.02734375,-0.000000379362133,,
,3927059823.16026,8.00118923187256,38362.16796875,-0.00000238482673,,
,3927059823.77578,8.00256824493408,38346.16796875,-0.00000267002685,,
,3927059824.31191,8.00247478485107,38318.3515625,-0.00000271683592,,
,3927059824.84822,8.00274181365967,38298.421875,-0.00000274638647,,
,3927059825.4886,8.00274181365967,38274.421875,-0.00000276376915,,
,3927059826.04121,8.00187397003174,38250.47265625,-0.00000275383619,,
,3927059826.57,8.00214672088623,38226.55078125,-0.00000274799979,,
,3927059827.11194,8.00167179107666,38206.55078125,-0.00000275110384,,
,3927059827.65981,8.00125885009766,38182.4609375,-0.00000276029182,,
,3927059828.20589,8.00115871429443,38162.65625,-0.00000275718777,,
,3927059828.73712,8.0011682510376,38142.6875,-0.00000274998638,,
,3927059829.28251,8.00049495697021,38118.77734375,-0.00000274973805,,
,3927059829.8138,8.00056457519531,38098.8359375,-0.0000027574361,,
,3927059830.36159,8.00019073486328,38074.78125,-0.00000275184872,,
,3927059830.90022,7.99974632263184,38054.7890625,-0.00000275693936,,
,3927059831.4368,7.99975156784058,38035.02734375,-0.00000275011045,,
,3927059831.9851,7.99901533126831,38011.078125,-0.00000275433196,,
,3927059832.51511,7.99938535690308,37991.15625,-0.00000275482861,,
,3927059833.04959,7.99932336807251,37971.1640625,-0.00000274340571,,
,3927059833.59177,8.00009441375732,37947.27734375,-0.00000275234537,,
,3927059834.13994,8.0003023147583,37927.31640625,-0.00000273012015,,
,3927059834.68388,8.00024223327637,37903.36328125,-0.00000273881149,,
,3927059835.21483,8.00024604797363,37883.38671875,-0.00000275184849,,
,3927059835.76027,8.00040912628174,37863.4453125,-0.000000648048512,,
,3927059836.29269,8.00061798095703,37839.51953125,-0.00000044355379,,
,3927059836.93561,8.00070667266846,37819.53515625,-0.00000039438566,,
,3927059837.47394,8.00025081634521,37791.55859375,-0.00000037203651,,
,3927059838.0033,8.00016593933105,37771.66015625,-0.000000357509538,,
,3927059838.54677,8.00025939941406,37751.71875,-0.000000366573359,,
,3927059839.07825,8.00002288818359,37727.69140625,-0.000000344472537,,
,3927059839.62727,8.00033760070801,37707.93359375,-0.000000356516243,,
,3927059840.17263,8.00040149688721,37683.92578125,-0.000000367566654,,
,3927059840.70323,8.00009441375732,37663.9921875,-0.000000356516243,,
,3927059841.25123,8.00013542175293,37644.09375,-0.00000034919069,,
,3927059841.79223,8.00057315826416,37620.0859375,-0.000000353412209,,
,3927059842.32295,8.00003528594971,37600.16015625,-0.000000355522962,,
